Timestamp,,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Player Load,Positional Quality (%),HDOP,#Sats,activity,at/df,position
48:55.7,,6492.7,2.88,-0.04975117,7058.18,35.6728317,139.7183028,142,883.1,31.1,0.97,8,,,
48:55.8,,6492.8,2.83,-0.107640736,7058.41,35.6728337,139.7183033,142,883.1,45,0.97,8,,,
48:55.9,,6492.9,2.76,-0.177809879,7058.65,35.6728358,139.7183037,142,883.1,48.7,0.97,8,,,
48:56.0,,6493,2.68,-0.262962997,7058.86,35.6728377,139.7183043,142,883.2,41.6,0.97,8,,,
48:56.1,,6493.1,2.58,-0.362583339,7059.05,35.672839,139.7183055,142,883.2,35.9,0.97,8,,,
48:56.2,,6493.2,2.47,-0.475945473,7059.24,35.6728407,139.7183062,142,883.3,46.9,0.97,8,,,
48:56.3,,6493.3,2.33,-0.603861749,7059.37,35.6728418,139.7183065,142,883.3,44.7,0.97,8,,,
48:56.4,1:48:19,6493.4,2.18,-0.746996999,7059.47,35.6728425,139.7183072,142,883.3,43.7,0.97,8,,,
48:56.5,,6493.5,2.01,-0.901857436,7059.64,35.6728438,139.7183083,142,883.3,50.5,1.02,7,,,
48:56.6,,6493.6,1.87,-1.055113554,7059.87,35.6728455,139.7183097,142,883.3,45.7,1.02,7,,,
48:56.7,,6493.7,1.76,-1.181258678,7060.01,35.6728467,139.7183102,142,883.4,38.1,1.02,7,,,
48:56.8,,6493.8,1.69,-1.253063798,7060.13,35.6728475,139.718311,142,883.4,40.9,1.02,7,,,
48:56.9,,6493.9,1.64,-1.258047581,7060.33,35.672849,139.7183122,142,883.4,45.8,1.02,7,,,
48:57.0,,6494,1.6,-1.201974988,7060.46,35.6728498,139.7183133,142,883.4,38.9,0.97,8,,,
48:57.1,,6494.1,1.57,-1.101436019,7060.57,35.6728507,139.7183138,142,883.4,36.9,0.97,8,,,
48:57.2,,6494.2,1.52,-0.979405701,7060.63,35.672851,139.7183143,142,883.4,38.9,0.97,8,,,
48:57.3,,6494.3,1.46,-0.860793114,7060.79,35.6728522,139.7183153,142,883.4,45.1,0.97,8,,,
48:57.4,1:48:20,6494.4,1.4,-0.760947943,7060.95,35.6728533,139.7183165,142,883.5,44.4,1.25,7,,,
48:57.5,,6494.5,1.37,-0.677128255,7061.1,35.6728545,139.7183172,142,883.5,41.1,0.97,8,,,
48:57.6,,6494.6,1.35,-0.597369671,7061.18,35.6728552,139.7183175,142,883.5,41.4,0.97,8,,,
48:57.7,,6494.7,1.33,-0.51764822,7061.31,35.6728562,139.7183182,142,883.5,41.4,1.25,7,,,
48:57.8,,6494.8,1.3,-0.444652796,7061.42,35.672857,139.718319,142,883.5,45.4,1.25,7,,,
48:57.9,,6494.9,1.27,-0.384657085,7061.55,35.672858,139.7183198,142,883.5,40.1,1.25,7,,,
48:58.0,,6495,1.25,-0.336636096,7061.68,35.6728588,139.7183208,142,883.5,39.2,1.25,7,,,
48:58.1,,6495.1,1.23,-0.295431912,7061.8,35.6728595,139.7183218,142,883.5,39.8,1.25,7,,,
48:58.2,,6495.2,1.22,-0.258759648,7061.87,35.67286,139.7183223,142,883.5,42.3,1.25,7,,,
48:58.3,,6495.3,1.19,-0.229534999,7062.03,35.672861,139.7183235,142,883.5,44.8,1.25,7,,,
48:58.4,1:48:21,6495.4,1.17,-0.209486619,7062.13,35.6728618,139.718324,142,883.5,43.3,1.25,7,,,
48:58.5,,6495.5,1.16,-0.194453269,7062.25,35.6728627,139.7183248,142,883.5,44.6,1.25,7,,,
48:58.6,,6495.6,1.15,-0.178921357,7062.36,35.6728635,139.7183255,142,883.5,37.1,1.25,7,,,
48:58.7,,6495.7,1.15,-0.160825491,7062.43,35.672864,139.718326,142,883.5,40.4,1.25,7,,,
48:58.8,,6495.8,1.14,-0.142046601,7062.53,35.6728647,139.7183267,142,883.5,46.3,1.25,7,,,
48:58.9,,6495.9,1.12,-0.127114192,7062.64,35.6728652,139.7183277,142,883.5,47.9,0.97,8,,,
48:59.0,,6496,1.1,-0.120032571,7062.72,35.6728655,139.7183285,142,883.5,48.1,0.97,8,,,
48:59.1,,6496.1,1.08,-0.122734874,7062.79,35.6728658,139.7183292,142,883.6,46.5,0.97,8,,,
48:59.2,,6496.2,1.04,-0.137067601,7062.85,35.672866,139.7183298,142,883.6,46.8,0.97,8,,,
48:59.3,,6496.3,0.99,-0.164445072,7062.91,35.6728665,139.7183302,142,883.6,49.7,0.97,8,,,
48:59.4,1:48:22,6496.4,0.95,-0.202373564,7062.97,35.6728667,139.7183308,142,883.6,52.3,0.97,8,,,
48:59.5,,6496.5,0.91,-0.244245812,7063.03,35.6728672,139.718331,142,883.6,57.6,0.97,8,,,
48:59.6,,6496.6,0.89,-0.280937374,7063.15,35.6728683,139.7183312,142,883.6,56.4,0.97,8,,,
48:59.7,,6496.7,0.89,-0.300094217,7063.25,35.6728692,139.7183313,142,883.6,59.6,0.97,8,,,
48:59.8,,6496.8,0.9,-0.290096223,7063.33,35.6728698,139.7183317,142,883.6,57.2,0.97,8,,,
48:59.9,,6496.9,0.92,-0.25082776,7063.35,35.67287,139.7183318,142,883.6,58,0.97,8,,,
49:00.0,,6497,0.91,-0.197706729,7063.39,35.6728703,139.7183318,142,883.6,61.9,0.97,8,,,
49:00.1,,6497.1,0.88,-0.152953118,7063.45,35.6728708,139.7183322,142,883.6,58.3,1.03,7,,,
49:00.2,,6497.2,0.83,-0.134849399,7063.53,35.6728715,139.718332,142,883.6,61.4,1.03,7,,,
49:00.3,,6497.3,0.76,-0.152972683,7063.6,35.672872,139.7183317,142,883.6,62.3,1.03,7,,,
49:00.4,1:48:23,6497.4,0.68,-0.206826419,7063.68,35.6728725,139.718331,142,883.6,61.9,1.03,7,,,
49:00.5,,6497.5,0.61,-0.285109103,7063.76,35.672873,139.7183303,142,883.6,61.3,1.03,7,,,
49:00.6,,6497.6,0.56,-0.366566479,7063.87,35.6728737,139.7183295,142,883.6,58.9,1.03,7,,,
49:00.7,,6497.7,0.56,-0.424098492,7063.93,35.672874,139.718329,142,883.6,62.1,1.03,7,,,
49:00.8,,6497.8,0.58,-0.434903234,7064.03,35.6728747,139.7183283,142,883.6,62.8,1.03,7,,,
49:00.9,,6497.9,0.61,-0.39256677,7064.07,35.672875,139.718328,142,883.6,64,1.03,7,,,
49:01.0,,6498,0.63,-0.311159253,7064.1,35.6728752,139.7183278,142,883.6,60.7,1.03,7,,,
49:01.1,,6498.1,0.62,-0.220320374,7064.14,35.6728755,139.718328,142,883.6,61,1.03,7,,,
49:01.2,,6498.2,0.58,-0.153980881,7064.14,35.672876,139.7183285,142,883.6,58.7,0.97,8,,,
49:01.3,,6498.3,0.5,-0.135803893,7064.14,35.6728763,139.718329,142,883.6,59.6,0.97,8,,,
49:01.4,1:48:24,6498.4,0.41,-0.170584083,7064.14,35.6728765,139.7183293,142,883.6,58.5,0.97,8,,,
49:01.5,,6498.5,0.32,-0.246989295,7064.14,35.6728767,139.7183297,142,883.6,59.8,0.97,8,,,
49:01.6,,6498.6,0.24,-0.345919847,7064.14,35.6728768,139.7183297,142,883.6,60.7,0.97,8,,,
49:01.7,,6498.7,0.17,-0.446641862,7064.14,35.672877,139.7183298,142,883.6,61.5,0.97,8,,,
49:01.8,,6498.8,0.12,-0.530589044,7064.14,35.6728772,139.71833,142,883.6,62.1,0.9,9,,,
49:01.9,,6498.9,0.08,-0.585393846,7064.14,35.6728773,139.7183302,142,883.6,61.8,0.9,9,,,
49:02.0,,6499,0.05,-0.606625438,7064.14,35.6728775,139.7183303,142,883.6,61.6,0.9,9,,,
49:02.1,,6499.1,0.03,-0.595469892,7064.14,35.6728775,139.7183303,142,883.6,61.8,0.9,9,,,
49:02.2,,6499.2,0.02,-0.555763066,7064.14,35.6728775,139.7183303,142,883.6,62,0.89,10,,,
49:02.3,,6499.3,0.02,-0.493280321,7064.14,35.6728777,139.7183305,142,883.6,60.7,0.95,9,,,
49:02.4,1:48:25,6499.4,0.02,-0.416234255,7064.14,35.6728777,139.7183307,142,883.6,61,0.95,9,,,
49:02.5,,6499.5,0.02,-0.334301144,7064.14,35.6728778,139.7183308,142,883.6,58.8,0.95,9,,,
49:02.6,,6499.6,0.01,-0.256004572,7064.14,35.6728778,139.7183308,142,883.6,58.8,0.95,9,,,
49:02.7,,6499.7,0.01,-0.186934203,7064.14,35.672878,139.7183308,142,883.6,58.8,0.95,9,,,
49:02.8,,6499.8,0.01,-0.129719377,7064.14,35.6728778,139.7183308,142,883.6,59.5,0.95,9,,,
49:02.9,,6499.9,0.01,-0.084784321,7064.14,35.6728778,139.718331,142,883.6,60.3,0.95,9,,,
49:03.0,,6500,0,-0.051172104,7064.14,35.6728778,139.718331,142,883.6,61.3,0.95,9,,,
49:03.1,,6500.1,0,-0.027210325,7064.14,35.672878,139.718331,142,883.6,62.1,0.89,10,,,
49:03.2,,6500.2,0,-0.010979035,7064.14,35.672878,139.7183312,142,883.6,62.1,0.89,10,,,
49:03.3,,6500.3,0,-0.00060304,7064.14,35.672878,139.718331,142,883.6,62,0.89,10,,,
49:03.4,1:48:26,6500.4,0,0.005573838,7064.14,35.672878,139.718331,142,883.6,62,0.89,10,,,
49:03.5,,6500.5,0,0.008865615,7064.14,35.6728782,139.7183312,142,883.6,62.9,0.89,10,,,
49:03.6,,6500.6,0,0.010197124,7064.14,35.6728782,139.718331,142,883.6,63.4,0.89,10,,,
49:03.7,,6500.7,0,0.010190805,7064.14,35.6728782,139.7183312,142,883.6,63.9,0.89,10,,,
49:03.8,,6500.8,0,0.010020948,7064.14,35.6728783,139.7183312,142,883.6,63.7,0.89,10,,,
49:03.9,,6500.9,0.02,0.012864,7064.14,35.6728785,139.7183312,142,883.6,63.9,0.89,10,,,
49:04.0,,6501,0.03,0.022687709,7064.14,35.6728787,139.7183312,142,883.7,64.1,0.89,10,,,
49:04.1,,6501.1,0.05,0.040904772,7064.14,35.6728788,139.7183313,142,883.7,63.4,0.89,10,,,
49:04.2,,6501.2,0.08,0.067127451,7064.67,35.6728795,139.7183313,142,883.7,62.4,0.89,10,,,
49:04.3,,6501.3,0.13,0.103102654,7064.74,35.67288,139.7183317,142,883.7,62.9,0.89,10,,,
49:04.4,1:48:27,6501.4,0.18,0.151903227,7064.81,35.6728805,139.7183322,142,883.7,61.9,0.89,10,,,
49:04.5,,6501.5,0.24,0.213316426,7064.86,35.672881,139.7183323,142,883.7,61.5,0.89,10,,,
49:04.6,,6501.6,0.31,0.28344357,7064.93,35.6728815,139.7183327,142,883.7,58.2,0.89,10,,,
49:04.7,,6501.7,0.37,0.357335627,7065.02,35.6728823,139.718333,142,883.7,57,0.89,10,,,
49:04.8,,6501.8,0.44,0.43053019,7065.13,35.6728832,139.7183327,142,883.7,54.9,0.89,10,,,
49:04.9,,6501.9,0.52,0.500723302,7065.22,35.672884,139.7183323,142,883.7,56.3,0.89,10,,,
49:05.0,,6502,0.6,0.567415714,7065.32,35.6728848,139.7183318,142,883.7,57.5,0.89,10,,,
49:05.1,,6502.1,0.68,0.628419161,7065.42,35.6728855,139.7183312,142,883.7,54.6,0.89,10,,,
49:05.2,,6502.2,0.75,0.67822057,7065.5,35.6728862,139.718331,142,883.7,56,0.89,10,,,
49:05.3,,6502.3,0.8,0.709304571,7065.56,35.6728867,139.7183308,142,883.7,54.7,0.89,10,,,
49:05.4,1:48:28,6502.4,0.84,0.713848412,7065.64,35.6728875,139.7183307,142,883.7,53.1,0.95,9,,,
49:05.5,,6502.5,0.85,0.686750472,7065.72,35.6728882,139.7183307,142,883.7,52.9,0.95,9,,,
49:05.6,,6502.6,0.86,0.62827754,7065.79,35.6728888,139.7183307,142,883.7,52.4,0.95,9,,,
49:05.7,,6502.7,0.85,0.543341219,7065.89,35.6728897,139.7183308,142,883.7,52.9,0.95,9,,,
49:05.8,,6502.8,0.84,0.440583169,7065.96,35.6728903,139.7183308,142,883.7,53.5,0.95,9,,,
49:05.9,,6502.9,0.83,0.331713974,7066.03,35.672891,139.7183307,142,883.7,54.1,0.95,9,,,
49:06.0,,6503,0.82,0.227986246,7066.11,35.6728917,139.7183305,142,883.7,56.5,0.95,9,,,
49:06.1,,6503.1,0.81,0.136271432,7066.19,35.6728923,139.7183302,142,883.7,56.5,0.95,9,,,
49:06.2,,6503.2,0.8,0.05915229,7066.3,35.6728932,139.7183295,142,883.7,55.4,0.95,9,,,
49:06.3,,6503.3,0.8,-0.001392748,7066.38,35.6728938,139.718329,142,883.7,53.5,0.95,9,,,
49:06.4,1:48:29,6503.4,0.81,-0.041545272,7066.48,35.6728945,139.7183283,142,883.7,54.2,0.89,10,,,
49:06.5,,6503.5,0.82,-0.058672074,7066.56,35.672895,139.7183277,142,883.7,55.7,0.89,10,,,
49:06.6,,6503.6,0.83,-0.056991581,7066.61,35.6728953,139.7183273,142,883.7,54.7,0.89,10,,,
49:06.7,,6503.7,0.81,-0.048925202,7066.65,35.6728955,139.718327,142,883.7,55.7,0.89,10,,,
49:06.8,,6503.8,0.77,-0.05136786,7066.68,35.6728957,139.7183267,142,883.8,55.8,0.89,10,,,
49:06.9,,6503.9,0.71,-0.079041675,7066.74,35.6728962,139.7183265,142,883.8,54.6,0.89,10,,,
49:07.0,,6504,0.65,-0.13579604,7066.8,35.6728967,139.7183267,142,883.8,53,0.95,9,,,
49:07.1,,6504.1,0.59,-0.211636961,7066.87,35.6728973,139.718327,142,883.8,51.7,0.95,9,,,
49:07.2,,6504.2,0.54,-0.289745688,7066.93,35.6728978,139.718327,142,883.8,52.6,0.89,10,,,
49:07.3,,6504.3,0.51,-0.354694247,7066.97,35.6728982,139.718327,142,883.8,53.7,0.89,10,,,
49:07.4,1:48:30,6504.4,0.48,-0.397619724,7066.98,35.6728983,139.718327,142,883.8,54.9,0.95,9,,,
49:07.5,,6504.5,0.44,-0.418787926,7067.02,35.6728985,139.7183267,142,883.8,57.2,0.95,9,,,
49:07.6,,6504.6,0.41,-0.42407012,7067.05,35.6728988,139.7183265,142,883.8,59.2,0.89,10,,,
49:07.7,,6504.7,0.38,-0.418130666,7067.11,35.6728992,139.7183262,142,883.8,59.4,0.89,10,,,
49:07.8,,6504.8,0.36,-0.402034849,7067.15,35.6728993,139.7183257,142,883.8,58.6,0.89,10,,,
49:07.9,,6504.9,0.35,-0.375182867,7067.22,35.6728997,139.7183252,142,883.8,57.1,0.89,10,,,
49:08.0,,6505,0.35,-0.336592764,7067.24,35.6728998,139.718325,142,883.8,57.7,0.89,10,,,
49:08.1,,6505.1,0.36,-0.286528945,7067.26,35.6728998,139.7183247,142,883.8,56.4,0.95,9,,,
49:08.2,,6505.2,0.36,-0.228970274,7067.31,35.6728998,139.7183242,142,883.8,57.7,0.89,10,,,
49:08.3,,6505.3,0.36,-0.17098178,7067.33,35.6728998,139.718324,142,883.8,55.6,0.89,10,,,
49:08.4,1:48:31,6505.4,0.35,-0.121388391,7067.36,35.6728998,139.7183237,142,883.8,55.3,0.89,10,,,
49:08.5,,6505.5,0.33,-0.088226192,7067.4,35.6728998,139.7183232,142,883.8,56.3,0.89,10,,,
49:08.6,,6505.6,0.31,-0.073296539,7067.43,35.6729,139.718323,142,883.8,56.9,0.89,10,,,
49:08.7,,6505.7,0.29,-0.072812371,7067.47,35.6729003,139.7183228,142,883.8,57.3,0.95,9,,,
49:08.8,,6505.8,0.28,-0.081140198,7067.54,35.672901,139.7183228,142,883.8,58.1,0.89,10,,,
49:08.9,,6505.9,0.28,-0.089856654,7067.58,35.6729013,139.718323,142,883.8,56.4,0.95,9,,,
49:09.0,,6506,0.29,-0.089365058,7067.64,35.6729018,139.7183232,142,883.8,56,0.95,9,,,
49:09.1,,6506.1,0.31,-0.072930567,7067.7,35.6729023,139.7183233,142,883.8,58.8,0.89,10,,,
49:09.2,,6506.2,0.35,-0.0378667,7067.74,35.6729027,139.7183232,142,883.8,56.9,0.89,10,,,
49:09.3,,6506.3,0.38,0.012604388,7067.78,35.672903,139.7183232,142,883.8,56.9,0.89,10,,,
49:09.4,1:48:32,6506.4,0.4,0.068746425,7067.83,35.6729035,139.718323,142,883.8,56.1,0.89,10,,,
49:09.5,,6506.5,0.42,0.119715378,7067.9,35.672904,139.7183227,142,883.8,57,0.89,10,,,
49:09.6,,6506.6,0.44,0.159931868,7067.99,35.6729047,139.7183222,142,883.8,57.8,0.89,10,,,
49:09.7,,6506.7,0.48,0.191604614,7068.11,35.6729055,139.7183213,142,883.8,56,0.97,9,,,
49:09.8,,6506.8,0.53,0.223759368,7068.18,35.6729057,139.7183205,142,883.8,57.3,0.89,10,,,
49:09.9,,6506.9,0.59,0.265003771,7068.24,35.672906,139.71832,142,883.8,54.2,0.89,10,,,
49:10.0,,6507,0.63,0.313008159,7068.27,35.6729062,139.7183197,142,883.8,55.1,0.89,10,,,
49:10.1,,6507.1,0.65,0.352985591,7068.31,35.6729063,139.7183193,142,883.8,53.1,0.89,10,,,
49:10.2,,6507.2,0.65,0.367023796,7068.39,35.672907,139.7183192,142,883.8,51.8,0.89,10,,,
49:10.3,,6507.3,0.62,0.343978494,7068.43,35.6729073,139.718319,142,883.9,51.1,0.89,10,,,
49:10.4,1:48:33,6507.4,0.58,0.282564908,7068.48,35.6729077,139.7183192,142,883.9,54.5,0.89,10,,,
49:10.5,,6507.5,0.53,0.189246342,7068.56,35.6729085,139.7183193,142,883.9,56.9,0.89,10,,,
49:10.6,,6507.6,0.49,0.077019431,7068.62,35.672909,139.7183195,142,883.9,57,0.89,10,,,
49:10.7,,6507.7,0.45,-0.035905015,7068.65,35.672909,139.7183198,142,883.9,57.2,0.89,10,,,
49:10.8,,6507.8,0.43,-0.132496014,7068.69,35.6729093,139.71832,142,883.9,56,0.89,10,,,
49:10.9,,6507.9,0.41,-0.203762919,7068.71,35.6729095,139.71832,142,883.9,54.7,0.89,10,,,
49:11.0,,6508,0.39,-0.249705777,7068.75,35.6729098,139.7183198,142,883.9,57.1,0.89,10,,,
49:11.1,,6508.1,0.37,-0.275894672,7068.79,35.6729102,139.7183197,142,883.9,58.7,0.89,10,,,
49:11.2,,6508.2,0.35,-0.287983209,7068.85,35.6729105,139.7183192,142,883.9,58.4,0.89,10,,,
49:11.3,,6508.3,0.34,-0.287542135,7068.9,35.6729107,139.7183187,142,883.9,56.4,0.89,10,,,
49:11.4,1:48:34,6508.4,0.34,-0.272071093,7068.95,35.6729108,139.7183182,142,883.9,57.9,0.89,10,,,
49:11.5,,6508.5,0.36,-0.236856833,7068.99,35.6729108,139.7183177,142,883.9,59.4,0.89,10,,,
49:11.6,,6508.6,0.39,-0.179335773,7069.03,35.672911,139.7183173,142,883.9,57.6,0.89,10,,,
49:11.7,,6508.7,0.42,-0.105395332,7069.08,35.6729112,139.7183168,142,883.9,56.3,0.89,10,,,
49:11.8,,6508.8,0.44,-0.029458456,7069.12,35.6729115,139.7183167,142,883.9,56.3,0.89,10,,,
49:11.9,,6508.9,0.43,0.032165665,7069.16,35.6729118,139.7183165,142,883.9,57.5,0.89,10,,,
49:12.0,,6509,0.41,0.066618487,7069.2,35.6729122,139.7183165,142,883.9,57,0.89,10,,,
49:12.1,,6509.1,0.37,0.066903122,7069.21,35.6729123,139.7183165,142,883.9,55.3,0.89,10,,,
49:12.2,,6509.2,0.32,0.032611586,7069.21,35.6729125,139.7183167,142,883.9,58,0.89,10,,,
49:12.3,,6509.3,0.26,-0.031675119,7069.21,35.6729128,139.7183168,142,883.9,57.8,0.89,10,,,
49:12.4,1:48:35,6509.4,0.2,-0.117758729,7069.21,35.6729133,139.7183172,142,883.9,55.4,0.89,10,,,
49:12.5,,6509.5,0.14,-0.213594645,7069.21,35.6729137,139.7183177,142,883.9,55.3,0.89,10,,,
49:12.6,,6509.6,0.09,-0.304802924,7069.26,35.6729137,139.7183182,142,883.9,53.9,0.89,10,,,
49:12.7,,6509.7,0.08,-0.372443825,7069.3,35.672914,139.7183185,142,883.9,54.5,0.89,10,,,
49:12.8,,6509.8,0.14,-0.387274861,7069.34,35.6729143,139.7183188,142,883.9,57.9,0.89,10,,,
49:12.9,,6509.9,0.21,-0.328832299,7069.39,35.6729145,139.7183192,142,883.9,58.1,0.89,10,,,
49:13.0,,6510,0.27,-0.211501911,7069.44,35.672915,139.7183192,142,883.9,57.9,0.89,10,,,
49:13.1,,6510.1,0.32,-0.071597449,7069.47,35.6729153,139.7183192,142,883.9,55,0.89,10,,,
49:13.2,,6510.2,0.35,0.058824804,7069.53,35.6729158,139.718319,142,883.9,55.9,0.89,10,,,
49:13.3,,6510.3,0.36,0.161006287,7069.56,35.672916,139.718319,142,883.9,57.9,0.89,10,,,
49:13.4,1:48:36,6510.4,0.37,0.228003934,7069.61,35.6729165,139.7183192,142,883.9,60.2,0.89,10,,,
49:13.5,,6510.5,0.38,0.261034817,7069.67,35.672917,139.7183193,142,883.9,60.9,0.89,10,,,
49:13.6,,6510.6,0.39,0.267057121,7069.71,35.6729172,139.7183197,142,883.9,62.3,0.89,10,,,
49:13.7,,6510.7,0.39,0.255082905,7069.77,35.6729175,139.7183202,142,883.9,61.6,0.89,10,,,
49:13.8,,6510.8,0.41,0.234611511,7069.87,35.672918,139.7183212,142,883.9,60.4,0.95,9,,,
49:13.9,,6510.9,0.45,0.218909308,7069.97,35.6729185,139.718322,142,883.9,60.1,0.95,9,,,
49:14.0,,6511,0.51,0.22394225,7070.03,35.6729187,139.7183227,142,883.9,59.3,0.95,9,,,
49:14.1,,6511.1,0.59,0.257735997,7070.12,35.6729193,139.7183233,142,884,57.1,0.95,9,,,
49:14.2,,6511.2,0.65,0.313136786,7070.19,35.6729195,139.718324,142,884,57.7,0.95,9,,,
49:14.3,,6511.3,0.7,0.373333097,7070.25,35.6729197,139.7183247,142,884,55.7,0.95,9,,,
49:14.4,1:48:37,6511.4,0.73,0.420819968,7070.33,35.6729198,139.7183255,142,884,55,0.95,9,,,
49:14.5,,6511.5,0.75,0.444698185,7070.44,35.6729198,139.7183268,142,884,52.6,0.95,9,,,
49:14.6,,6511.6,0.79,0.447254092,7070.53,35.6729198,139.7183278,142,884,53.3,0.95,9,,,
49:14.7,,6511.7,0.83,0.440838933,7070.65,35.67292,139.718329,142,884,54.3,0.95,9,,,
49:14.8,,6511.8,0.88,0.435618311,7070.76,35.6729202,139.7183302,142,884,53.1,0.95,9,,,
49:14.9,,6511.9,0.93,0.434224248,7070.86,35.67292,139.7183313,142,884,52.9,0.95,9,,,
49:15.0,,6512,0.97,0.43607235,7070.99,35.6729202,139.7183327,142,884,53,0.95,9,,,
49:15.1,,6512.1,1.02,0.440735906,7071.09,35.6729203,139.7183338,142,884,53,0.95,9,,,
49:15.2,,6512.2,1.06,0.445428699,7071.18,35.6729202,139.7183348,142,884,51.2,0.95,9,,,
49:15.3,,6512.3,1.08,0.442020953,7071.28,35.6729205,139.7183358,142,884,47.5,0.95,9,,,
49:15.4,1:48:38,6512.4,1.08,0.420528263,7071.37,35.6729205,139.7183368,0,884,48.6,0.95,9,,,
49:15.5,,6512.5,1.07,0.375843197,7071.46,35.6729203,139.7183378,0,884,47.3,0.95,9,,,
49:15.6,,6512.6,1.06,0.310299516,7071.57,35.6729198,139.7183388,0,884,51,0.95,9,,,
49:15.7,,6512.7,1.04,0.230492845,7071.66,35.6729192,139.7183395,0,884,53.5,0.95,9,,,
49:15.8,,6512.8,1.01,0.14379856,7071.79,35.6729187,139.7183408,0,884,56.3,0.95,9,,,
49:15.9,,6512.9,1,0.059731845,7071.89,35.6729182,139.7183418,0,884,59.5,0.95,9,,,
49:16.0,,6513,1,-0.009190424,7072,35.6729177,139.7183428,0,884,58.6,0.95,9,,,
49:16.1,,6513.1,1.01,-0.053061716,7072.1,35.6729172,139.7183437,0,884,58.4,0.95,9,,,
49:16.2,,6513.2,1.02,-0.069734938,7072.22,35.6729168,139.718345,0,884.1,58.4,0.95,9,,,
49:16.3,,6513.3,1.05,-0.062154833,7072.35,35.6729163,139.7183463,0,884.1,54.4,0.95,9,,,
49:16.4,1:48:39,6513.4,1.07,-0.035077464,7072.43,35.672916,139.718347,0,884.1,53,0.95,9,,,
49:16.5,,6513.5,1.08,0.001921333,7072.55,35.6729155,139.7183482,0,884.1,54,0.95,9,,,
49:16.6,,6513.6,1.08,0.034398362,7072.62,35.6729153,139.718349,0,884.1,55,0.95,9,,,
49:16.7,,6513.7,1.06,0.050125372,7072.73,35.6729145,139.7183497,0,884.1,56,0.95,9,,,
49:16.8,,6513.8,1.03,0.042746309,7072.8,35.6729142,139.7183503,0,884.1,51.7,0.95,9,,,
49:16.9,,6513.9,0.99,0.010910429,7072.91,35.6729133,139.718351,0,884.1,53.8,0.95,9,,,
49:17.0,,6514,0.95,-0.041412942,7072.98,35.6729133,139.7183517,0,884.1,53.5,0.95,9,,,
49:17.1,,6514.1,0.9,-0.106300205,7073.05,35.6729132,139.7183525,0,884.1,55.1,0.95,9,,,
49:17.2,,6514.2,0.86,-0.175488323,7073.12,35.6729133,139.7183533,0,884.1,53.9,0.95,9,,,
49:17.3,,6514.3,0.82,-0.240851954,7073.23,35.6729132,139.7183545,0,884.1,53.6,0.95,9,,,
49:17.4,1:48:40,6514.4,0.8,-0.292055666,7073.34,35.6729132,139.7183557,0,884.1,53.3,1.01,9,,,
49:17.5,,6514.5,0.8,-0.318085045,7073.42,35.6729133,139.7183565,0,884.1,55,1.01,9,,,
49:17.6,,6514.6,0.79,-0.315664083,7073.48,35.6729133,139.7183572,0,884.1,53.3,0.95,9,,,
49:17.7,,6514.7,0.77,-0.295299888,7073.56,35.6729137,139.718358,0,884.1,55.9,0.89,10,,,
49:17.8,,6514.8,0.73,-0.275851458,7073.64,35.6729142,139.7183585,0,884.1,55.2,0.89,10,,,
49:17.9,,6514.9,0.66,-0.275151938,7073.7,35.6729147,139.7183588,0,884.1,54.4,0.89,10,,,
49:18.0,,6515,0.58,-0.304949641,7073.75,35.6729152,139.7183587,0,884.1,53.5,0.89,10,,,
49:18.1,,6515.1,0.48,-0.36763519,7073.79,35.6729155,139.7183585,0,884.1,51.7,0.89,10,,,
49:18.2,,6515.2,0.39,-0.453744859,7073.83,35.6729157,139.7183582,0,884.1,50.9,0.89,10,,,
49:18.3,,6515.3,0.32,-0.542424142,7073.84,35.6729157,139.718358,0,884.1,51.9,0.89,10,,,
49:18.4,1:48:41,6515.4,0.29,-0.606450796,7073.88,35.672916,139.7183578,0,884.1,52.5,0.89,10,,,
49:18.5,,6515.5,0.29,-0.62310499,7073.88,35.672916,139.7183578,0,884.1,50.6,0.89,10,,,
49:18.6,,6515.6,0.3,-0.586521864,7073.9,35.6729162,139.7183578,0,884.1,50.9,0.89,10,,,
49:18.7,,6515.7,0.31,-0.510408819,7073.93,35.6729163,139.718358,0,884.1,49.7,0.89,10,,,
49:18.8,,6515.8,0.31,-0.417274922,7073.98,35.6729168,139.7183582,0,884.1,52.8,0.89,10,,,
49:18.9,,6515.9,0.3,-0.325085431,7074.01,35.672917,139.7183583,0,884.1,53.5,0.89,10,,,
49:19.0,,6516,0.3,-0.242198676,7074.05,35.6729173,139.7183585,0,884.1,50,0.89,10,,,
49:19.1,,6516.1,0.31,-0.169041976,7074.11,35.6729177,139.718359,0,884.1,48.8,0.89,10,,,
49:19.2,,6516.2,0.33,-0.100434095,7074.17,35.6729182,139.7183593,0,884.1,51.9,0.89,10,,,
49:19.3,,6516.3,0.38,-0.028423596,7074.23,35.6729185,139.7183598,0,884.1,49.7,0.95,9,,,
49:19.4,1:48:42,6516.4,0.43,0.052676931,7074.3,35.6729188,139.7183605,0,884.2,49,0.95,9,,,
49:19.5,,6516.5,0.49,0.142105579,7074.38,35.6729195,139.7183608,0,884.2,48.8,0.89,10,,,
